ticket_id,ticket_uuid,customer_id,category_id,ticket_subject,ticket_description,priority,status,created_date,updated_date,resolved_date,assigned_agent,customer_satisfaction_score
421,ebf80866-a6d0-4c38-a0a8-fd29cc86f5ae,1367,17,Product quality issues,Guy suddenly be affect single major present heart. Customer claim environment career join year. My scene American land administration out read.,Medium,Closed,2025-02-02 15:10:43,2025-02-07 02:10:43,2025-02-08 15:10:43,Megan Arnold,4
422,e0e289fb-b22f-46a9-a381-ce241a906372,1023,16,Order not received after 2 weeks,Political personal professor left already statement as ready. Hour mind newspaper month support else.,Low,Open,2024-08-04 17:23:39,2024-08-06 22:23:39,,Thomas Ramos,
423,002d2541-0448-4a93-a126-9aea9e3066a7,1886,22,Product Information - Time on name all four whether whom.,Situation do simple world most author. Ability coach before.,Medium,Open,2025-05-22 22:54:07,2025-05-24 23:54:07,,Jonathon Gutierrez,
424,0f4d1a36-3669-4be8-b7ce-7d1f31839057,1792,19,Billing address update needed,House party cold author fact.,Critical,Resolved,2024-12-07 01:52:23,2024-12-12 11:52:23,2024-12-14 02:52:23,Tony Cooper,
425,7986f8cf-509d-4165-a0bc-0f40ca3728ff,1483,18,Forgot password - reset not working,Someone early yet start. Seem themselves soldier pick peace mouth set.,Medium,Closed,2024-11-16 02:25:53,2024-11-22 06:25:53,2024-11-25 06:25:53,Ariel Moore,4
426,bb53d8d2-97ff-4c4d-9c33-313968979685,1150,22,Product Information - Always raise writer investment garden next.,Interview somebody candidate class. Work power according knowledge without music tree movie.,Low,Closed,2025-01-04 04:22:41,2025-01-06 22:22:41,2025-01-07 19:22:41,Lisa Wade,1
427,2d239db3-da93-4ac3-a4d6-d4240a0c97b3,1044,21,Returns & Exchanges - Girl world move then others.,Memory article ever check read resource. Some thousand mouth. Sometimes television beautiful now no. Grow rate hit tell reflect second many. Military she anything recognize.,Low,Open,2024-09-08 20:51:36,2024-09-10 20:51:36,,Kenneth Vaughn,
428,d2adcb67-310d-43a2-bc80-398364e4d7af,1193,26,Compliment - Story term form pressure.,Report tonight onto. Democrat us data change thousand where good. Leader child painting.,Critical,Resolved,2025-03-22 22:42:02,2025-03-28 13:42:02,2025-03-29 17:42:02,Jim Reese,2
429,a69d8b0d-a0f4-43d0-b97b-568b065cf9c7,1754,16,Order cancelled without notification,Man source head mind. Such well loss industry hard because firm. Represent provide live before under well. While work want dark. Play trade his certainly hair. Week lead health almost action answer under.,Low,Closed,2024-11-05 20:32:11,2024-11-11 00:32:11,2024-11-13 05:32:11,Alicia Martin,
430,b96a2ba7-385d-4006-be8b-8e31bcc71c94,1293,18,Account locked after multiple attempts,Exactly know fact professional dream month.,High,Pending,2024-08-24 11:44:15,2024-08-30 04:44:15,,Brett Blair,
431,06d2924c-4e51-4d4d-8394-7f13009ed123,1687,22,Product Information - Bed certainly others building find best notice.,Try left surface right wife world build. Night beautiful man defense read body with.,High,Pending,2025-05-21 17:25:12,2025-05-26 16:25:12,,Adrian Kirby,
432,5b59b757-f196-48c1-a1e0-207672c5f8cb,1495,23,Shipping Inquiries - Effort trial enter both better describe medical.,Available bag management according life. Deal bill voice participant middle. Enough only arm to task more. Knowledge truth second center parent. Sport order tend adult. Probably give any study same along.,Medium,Pending,2024-06-21 02:09:05,2024-06-25 23:09:05,,Sydney Brown,
433,d8647c7b-8c57-497c-be36-cc457f7c67ca,1250,16,"Partial order delivered, missing items",Full sport camera or. American box game common name make nothing. Exactly situation voice hit matter. Big enter win deep bank civil truth student. Book stop record fish later. Rather blood drop respond board financial member.,Low,In Progress,2024-07-08 21:33:15,2024-07-09 05:33:15,,Amy Garcia,
434,302ab47b-bde0-4b0c-b045-20eefcb74e75,1948,28,Security Concern - Issue store site.,Gas name back word leg. Mr partner instead blue. Situation scene discover rule second.,Critical,Resolved,2025-06-18 02:24:11,2025-06-18 09:24:11,2025-06-20 18:24:11,Brenda Abbott,
435,ff5b807b-c3a8-4435-8afb-796396101f21,1927,19,Unexpected charge on my account,Here customer top policy positive. Grow interview rich high lawyer.,High,Open,2024-06-18 02:19:21,2024-06-24 14:19:21,,Debra Mays,
436,e1a3375c-354d-4478-9de7-912f757ab125,1255,27,Feature Request - Wide arrive cover final.,Business general table wonder. Want morning soon idea art. Matter stay if mean return. Learn executive study environment reveal.,Medium,Resolved,2024-07-28 00:27:32,2024-08-01 21:27:32,2024-08-03 21:27:32,Daniel Wade,1
437,a6ab3778-e1ac-48e9-923a-75c0f40bd229,1550,16,Order cancelled without notification,Behind miss land condition. War behind similar. Newspaper nor science religious. Effort set mother evening apply institution. If everybody create reach information.,Low,Closed,2024-07-30 19:21:38,2024-07-30 23:21:38,2024-07-31 11:21:38,,4
438,05a5eb04-722f-432e-9cab-e9cef8c47bb5,1013,16,"Partial order delivered, missing items",Past produce tonight American.,High,Open,2024-12-13 13:15:57,2024-12-16 13:15:57,,Joseph Acosta,
439,3642c800-c16c-44ce-a2b6-6aabd0eb3969,1139,19,Payment method declined,Anything win through gun outside push. Scientist improve not design. Where gas fight. Itself interview of politics political.,Low,Resolved,2024-10-08 02:09:18,2024-10-10 01:09:18,2024-10-11 01:09:18,Timothy Beard,
440,3a950ebf-445b-4e67-8299-8d7fdf0bc0a6,1608,20,Website not loading properly,Figure see nation. Difference over knowledge dream music fast.,High,Open,2025-05-08 23:37:34,2025-05-13 02:37:34,,Anthony Chen MD,
441,0b06085a-5613-4a32-92c6-487ef35f45ad,1930,27,Feature Request - Trial minute region lay in interview.,Activity pressure subject specific.,Critical,Pending,2025-01-09 06:11:17,2025-01-15 18:11:17,,Anthony Crosby,
442,00f8be14-1fb8-4e3f-8b6a-2d1bd38e8526,2010,17,Product quality issues,First themselves individual provide. Maintain stage medical only. Use hundred save relate window.,High,In Progress,2024-07-05 02:05:50,2024-07-05 20:05:50,,Thomas Sanchez,
443,6d6c6e04-8614-49ca-a91e-39e55416193d,1256,18,Forgot password - reset not working,Door approach food cover financial fine maintain.,Critical,Resolved,2025-03-02 00:47:32,2025-03-07 02:47:32,2025-03-08 06:47:32,Lisa Henderson,
444,12b7e14c-2efd-460e-82d6-4bd34b6a105c,1410,27,Feature Request - Long idea sing top long program.,Opportunity spend citizen or assume action. Someone environmental down coach above pattern single.,High,Resolved,2024-08-03 11:37:30,2024-08-04 17:37:30,2024-08-06 07:37:30,Brian Mcclure,5
445,1c2d234c-485c-4926-94c9-821a93f4257f,1395,25,Complaint - Increase finally close.,Standard western with Republican.,Medium,Resolved,2024-09-06 21:17:07,2024-09-13 10:17:07,2024-09-13 13:17:07,Kari Howard,
446,106e9be9-d400-4d0e-9553-ac1843e710c5,1598,25,Complaint - Learn boy culture travel miss.,Police tough choice. Assume social pretty use. Real no get least scientist will. Interesting move field interview kid always. Fear friend high along.,Critical,Closed,2024-08-11 20:06:13,2024-08-15 16:06:13,2024-08-16 04:06:13,Ashley Lynch,3
447,f5864201-251a-4617-ad98-65f44db180f7,1679,20,Mobile app crashing frequently,Argue service personal drive bit.,Critical,Resolved,2025-04-24 10:47:03,2025-04-30 03:47:03,2025-04-30 10:47:03,John Hogan,1
448,aee1e4a4-5455-43f5-b20c-c4bdcd73abb7,1647,25,Complaint - Apply interest himself.,Conference fact pay near property significant half. Raise education industry tough. Include claim once total. Factor hour game out factor gas.,Low,Closed,2024-12-09 01:52:49,2024-12-11 08:52:49,2024-12-13 05:52:49,Lisa Taylor,2
449,9cf555ea-b7db-4edd-abf2-80c6c38507f3,1614,26,Compliment - Style sport perhaps visit cultural strong follow type.,Let keep range old among. Every resource worry partner artist leave. Federal media ready consumer senior generation.,High,Pending,2025-04-19 17:11:36,2025-04-19 21:11:36,,Anita Dean,
450,bd1fdbf0-663e-4068-8c6d-eec373a69a81,1746,23,Shipping Inquiries - Now career information administration.,Letter knowledge season door. Use join traditional religious consumer minute. Character happy behavior step. Age impact heavy box watch. Into guy data green stock reduce war.,Low,Resolved,2024-07-24 09:40:32,2024-07-24 22:40:32,2024-07-27 12:40:32,Andrew Clark,2
451,0b1ce8d6-abb6-491c-b049-da9c39aeb28c,1623,25,Complaint - Conference whose allow mention sit option.,Article mother reveal. Bring fact identify improve draw guy amount participant.,Critical,In Progress,2025-01-12 07:59:03,2025-01-14 06:59:03,,Thomas King,
452,38ae2bf5-dd73-4cb1-b129-43b5f83a09c8,1100,22,Product Information - Part between true.,Probably read person strong stock no bill. Doctor pattern require someone. Citizen ten various. Strategy board certain year strong plan him court.,High,In Progress,2024-08-06 18:56:58,2024-08-08 12:56:58,,Kevin Rivas,
453,a1aa5b71-c1f0-4ba6-9f9c-fd3f18828036,1164,20,Website not loading properly,Another institution just two culture. Through Democrat particularly way exactly. Fast forward executive.,Critical,In Progress,2024-08-01 17:05:10,2024-08-06 01:05:10,,Stephanie Smith,
454,547f190a-717d-486e-a7a0-e111325b88fb,1944,26,Compliment - Collection avoid bring often mean.,Growth organization amount check experience keep share maybe.,Low,Resolved,2024-07-04 19:44:58,2024-07-05 17:44:58,2024-07-06 03:44:58,Stephen Francis,4
455,534519c6-dd4f-4709-80af-748c0ae9fc37,1992,25,Complaint - Open sense finish whole exist far recognize.,Inside eight case beautiful together. Close learn beyond but religious part. Simply movie later large son those often raise.,Low,In Progress,2025-05-02 13:33:03,2025-05-06 06:33:03,,Michael Fields,
456,a4f3036b-b2e6-49be-a994-0eb12250cda4,1196,29,Partnership Inquiry - Season relationship attack impact amount arrive throughout.,Difference bring early Mrs case. Modern find then eye sound soon.,Critical,In Progress,2024-06-15 01:56:38,2024-06-20 23:56:38,,Christopher Rivera,
457,9bb29ed6-0b7c-4699-93a3-a47e3c26039f,1633,27,Feature Request - Past business measure business happen require rock idea.,Development home manage religious to world. Treatment line wait read. Occur suffer street worker town.,Critical,Pending,2025-02-05 04:56:10,2025-02-11 21:56:10,,Kristie Scott,
458,09a8ce9b-9767-432d-97cf-6d5befcaea52,1035,28,Security Concern - Stay relate wife level by food.,Less specific short foreign reduce. Government away catch four short Mr.,Medium,Resolved,2025-02-10 02:11:04,2025-02-15 03:11:04,2025-02-17 21:11:04,Shelley Cervantes,
459,e71bd071-b9c4-4d0d-9cf4-d0a402a6dc03,1355,27,Feature Request - Claim daughter listen attention do stay.,Notice collection pressure develop major middle. Good threat table career small machine to. Young because national voice season.,Medium,Open,2025-02-28 09:49:32,2025-03-04 09:49:32,,Brandon Leon,
460,dcac8f04-9900-463d-ba55-98962e340a9b,1782,29,Partnership Inquiry - Herself style machine poor term investment simply five.,Your take public join it include. Ground give agent. Plant other improve get bar over member.,Medium,Closed,2024-12-13 23:46:01,2024-12-17 06:46:01,2024-12-19 18:46:01,Leslie Brown,3
461,3904ec38-0c0b-4b01-8701-d8567aef9dac,1269,21,Returns & Exchanges - Much floor build upon.,Become many during enough college mother. Radio federal require law north tonight include.,Critical,Pending,2024-07-16 06:29:01,2024-07-22 20:29:01,,David Burns,
462,7f0a136d-c1e5-45f6-b66f-af78d89016d4,1669,28,Security Concern - Sure president set card.,Add approach relate entire candidate room out give. Young affect need call many. Own several writer.,Low,Closed,2025-03-20 13:59:26,2025-03-27 07:59:26,2025-03-28 10:59:26,Jeffrey Oneal,2
463,048c85d9-c101-4a2b-8a5a-8dba44f5ceef,1176,27,Feature Request - Weight affect the task give air.,Note task treatment girl. Dream surface he happen husband despite. Base marriage surface save particularly. Not partner decide black thank care.,Critical,In Progress,2025-03-13 04:16:25,2025-03-19 04:16:25,,,
464,3b798fb4-e0e3-480c-ad33-41d288eb9241,1780,27,Feature Request - Economic get air civil.,Expect themselves peace sit. Away practice top employee. Subject value detail sound night chance parent. Environment participant challenge food himself people understand.,High,Open,2025-02-20 09:24:06,2025-02-26 15:24:06,,Mr. Benjamin Lopez,
465,054a18d7-adb6-4208-bafc-747f82865196,1956,26,Compliment - Experience message Mrs thought if key question trade.,Structure doctor tough career guess. Nature spend land pattern fish.,Medium,Resolved,2024-08-27 12:10:18,2024-08-31 08:10:18,2024-09-02 14:10:18,Jerry Mcmahon,1
466,2a0efa28-3425-4e41-bb98-3a122b80a2ef,1724,22,Product Information - Heart teacher list seem enough drive.,Public million each impact defense. Treatment number star show stock art another protect. Painting reality son whom hospital pull ball computer. Apply suggest public nearly show.,Low,Closed,2025-04-25 16:08:18,2025-04-30 00:08:18,2025-05-02 21:08:18,Michelle Jackson,1
467,fb4aa0b7-49a9-47f5-9cdc-c53441ee7cb1,1132,23,Shipping Inquiries - Most society crime.,Believe her participant cause friend. Head hotel society. Social rise study over people cover occur.,Critical,Pending,2025-04-26 06:52:03,2025-05-02 10:52:03,,Amy Murphy,
468,d10424e2-aa9d-406e-ac7a-e52feae06d74,1100,25,Complaint - Ball various environmental maintain.,Accept example rather result box yourself.,Low,Resolved,2025-04-15 10:39:32,2025-04-16 10:39:32,2025-04-17 17:39:32,Sean Mendez,2
469,0c5c75e6-996c-435d-b8ef-8d9e4460dc22,1237,21,Returns & Exchanges - Dinner continue protect some law true base television.,With player bed social. Successful TV red none thus which be.,Critical,Closed,2025-03-28 17:43:16,2025-03-30 02:43:16,2025-03-30 06:43:16,Jose Koch,
470,dde074b7-099f-43a5-ad3e-e549634aedef,1455,19,Billing address update needed,High argue into kid upon in.,Medium,Resolved,2025-03-19 02:10:42,2025-03-25 12:10:42,2025-03-26 01:10:42,Laura Anderson,5
471,e0f8b290-6714-4d84-af5d-f11fd5d7b24d,1081,18,Email verification issues,Song computer store key fly total. We hair read popular. Bed center whatever show. Senior natural here reach maybe career her. Opportunity side feel anything pick.,Low,In Progress,2024-11-05 15:55:43,2024-11-07 02:55:43,,Scott Walls,
472,6d04b4a0-7e00-440e-a6d6-8cb2b9b95129,1794,17,Product quality issues,Control position investment ability.,Medium,Pending,2025-02-15 03:58:10,2025-02-16 11:58:10,,Emily Jackson,
473,a1bec3fd-ab16-4764-bc88-d94a4e16524c,1297,20,Checkout process failing,Capital ball develop term. Fire mean physical order floor. Never concern suffer according situation point. Certainly friend financial weight feeling movie another.,High,Resolved,2024-07-24 06:13:06,2024-07-27 19:13:06,2024-07-29 16:13:06,Christopher Ward,2
474,6d2f71eb-981b-46c7-a1f3-fdf304b1b215,1585,25,Complaint - Paper special statement.,Quickly line thing cost fight four spring. Person yeah recently live could sea west for. Reason require should candidate financial.,Critical,Resolved,2024-10-13 01:12:38,2024-10-17 20:12:38,2024-10-18 19:12:38,,4
475,e2a2c272-128e-486f-9634-c042bb465533,1093,25,Complaint - Fly answer statement Mr.,Take contain hospital officer perhaps. Stand cover behavior to wear.,High,Pending,2024-07-11 02:19:35,2024-07-16 13:19:35,,Tristan Jackson,
